session_code,line,party
5606_2,No,PSOL
5606_2,Free,GOV.
5606_2,Yes,MDB
5606_2,Yes,PP
5606_2,Yes,PTB
5606_2,Yes,PSC
5606_2,Yes,PHS
5606_2,Yes,Patriota
5606_2,No,PRB
5606_2,No,Podemos
5606_2,No,PMN
5606_2,No,PRP
5606_2,No,DC
5606_2,No,PRTB
5606_2,No,PTC
5606_2,No,PSL
5606_2,No,Avante
5656,Yes,PT
5656,Yes,PSDB
5656,No,PR
5656,Yes,PSD
5656,Yes,PSB
5656,No,DEM
5656,No,PDT
5656,No,Solidaried
5656,No,PCdoB
5656,No,PROS
5656,No,PPS
5656,No,PV
5656,Yes,PSOL
5656,Free,GOV.
5656,No,MDB
5656,No,PP
5656,No,PTB
5656,No,PSC
5656,No,PHS
5656,No,Patriota
5656,No,PRB
5656,No,Podemos
5656,No,PMN
5656,No,PRP
5656,No,DC
5656,No,PRTB
5656,No,PTC
5656,No,PSL
5656,No,Avante
5656_2,Yes,PT
5656_2,No,PSDB
5656_2,No,PR
5656_2,No,PSD
5656_2,Yes,PSB
5656_2,No,DEM
5656_2,Yes,PDT
5656_2,No,Solidaried
5656_2,Yes,PCdoB
5656_2,Free,PROS
5656_2,Yes,PPS
5656_2,Free,PV
5656_2,Yes,PSOL
5656_2,Free,GOV.
5656_2,No,MDB
5656_2,No,PP
5656_2,No,PTB
5656_2,No,PSC
5656_2,No,PHS
5656_2,No,Patriota
5656_2,No,PRB
5656_2,No,Podemos
5656_2,No,PMN
5656_2,No,PRP
5656_2,No,DC
5656_2,No,PRTB
5656_2,No,PTC
5656_2,No,PSL
5656_2,No,Avante
5656_3,Yes,PT
5656_3,Yes,PSDB
5656_3,No,PR
5656_3,Yes,PSD
5656_3,Yes,PSB
5656_3,No,DEM
5656_3,Yes,PDT
5656_3,Yes,Solidaried
5656_3,Yes,PCdoB
5656_3,Yes,PROS
5656_3,Yes,PPS
5656_3,Yes,PV
5656_3,Yes,PSOL
5656_3,Free,GOV.
5656_3,Free,MDB
5656_3,Free,PP
5656_3,Free,PTB
5656_3,Free,PSC
5656_3,Free,PHS
5656_3,Free,Patriota
5656_3,Free,PRB
5656_3,Free,Podemos
5656_3,Free,PMN
5656_3,Free,PRP
5656_3,Free,DC
5656_3,Free,PRTB
5656_3,Free,PTC
5656_3,Free,PSL
5656_3,Free,Avante
5656_4,No,PT
5656_4,Yes,PSDB
5656_4,Yes,PR
5656_4,No,PSD
5656_4,Yes,PSB
5656_4,Yes,DEM
5656_4,Yes,PDT
5656_4,Yes,Solidaried
5656_4,No,PCdoB
5656_4,Yes,PROS
5656_4,Yes,PPS
5656_4,No,PV
5656_4,No,PSOL
5656_4,Free,GOV.
5656_4,Yes,MDB
5656_4,Yes,PP
5656_4,Yes,PTB
5656_4,Yes,PSC
5656_4,Yes,PHS
5656_4,Yes,Patriota
5656_4,Yes,PRB
5656_4,Yes,Podemos
5656_4,Yes,PMN
5656_4,Yes,PRP
5656_4,Yes,DC
5656_4,Yes,PRTB
5656_4,Yes,PTC
5656_4,Yes,PSL
5656_4,Yes,Avante
326_2,No,PFL
326_2,No,PSDB
326_2,No,MDB
326_2,Yes,PT
326_2,No,PPB
326_2,No,PTB
326_2,Yes,PDT
326_2,Yes,PPS
326_2,No,GOV.
326_2,Yes,PSB
326_2,Yes,PCdoB
326_2,Yes,PL
326_2,Yes,PST
326_2,Yes,PSL
326_2,Yes,PMN
326_2,Yes,PSD
3026,Yes,PT
3026,Yes,MDB
3026,Yes,PFL
3026,Yes,PSDB
3026,Yes,PP
3026,Yes,PTB
3026,Yes,PL
3026,Yes,PSB
3026,Yes,PDT
3026,Yes,PPS
3026,Yes,PCdoB
3026,Yes,PV
3026,Yes,PSOL
3026,Yes,PSC
3026,Yes,PRONA
3026,Yes,PTC
3026,Yes,GOV.
3020_3,Yes,PT
3020_3,Yes,MDB
3020_3,Yes,PFL
3020_3,Yes,PSDB
3020_3,Yes,PP
3020_3,Yes,PTB
3020_3,Yes,PL
3020_3,Yes,PSB
3020_3,Yes,PDT
3020_3,Yes,PPS
3020_3,Yes,PCdoB
3020_3,Yes,PV
3020_3,Yes,PSOL
3020_3,Yes,PSC
3020_3,Yes,PRONA
3020_3,Yes,PTC
3020_3,Yes,GOV.
3020_4,Yes,PT
3020_4,Yes,MDB
3020_4,Yes,PFL
3020_4,Yes,PSDB
3020_4,Yes,PP
3020_4,Yes,PTB
3020_4,Yes,PL
3020_4,Yes,PSB
3020_4,Yes,PDT
3020_4,Yes,PPS
3020_4,Yes,PCdoB
3020_4,Yes,PV
3020_4,Yes,PSOL
3020_4,Yes,PSC
3020_4,Yes,PRONA
3020_4,Yes,PTC
3020_4,Yes,GOV.
2891,Yes,PT
2891,Yes,MDB
2891,Yes,PFL
2891,Yes,PSDB
2891,Yes,PP
2891,Yes,PTB
2891,Yes,PL
2891,Yes,PSB
2891,Yes,PDT
2891,Yes,PPS
2891,Yes,PCdoB
2891,Yes,PV
2891,Yes,PSOL
2891,Yes,PSC
2891,Yes,PRONA
2891,Yes,PTC
2891,Yes,GOV.
2892_2,Yes,PT
2892_2,Yes,MDB
2892_2,Yes,PFL
2892_2,Yes,PSDB
2892_2,Yes,PP
2892_2,Yes,PTB
2892_2,Yes,PL
2892_2,Yes,PSB
2892_2,Yes,PDT
2892_2,Yes,PPS
2892_2,Yes,PCdoB
2892_2,Yes,PV
2892_2,Yes,PSOL
2892_2,Yes,PSC
2892_2,Yes,PRONA
2892_2,Yes,PRB
2892_2,Yes,PTC
2892_2,Yes,GOV.
2892_3,Yes,PT
2892_3,Yes,MDB
2892_3,Yes,PFL
2892_3,Yes,PSDB
2892_3,Yes,PP
2892_3,Yes,PTB
2892_3,Yes,PL
2892_3,Yes,PSB
2892_3,Yes,PDT
2892_3,Yes,PPS
2892_3,Yes,PCdoB
2892_3,Yes,PV
2892_3,Yes,PSOL
2892_3,Yes,PSC
2892_3,Yes,PRONA
2892_3,Yes,PRB
2892_3,Yes,PTC
2892_3,Yes,GOV.
2902,Yes,PT
2902,Yes,MDB
2902,Yes,PFL
2902,Yes,PSDB
2902,Yes,PP
2902,Yes,PTB
2902,Yes,PL
2902,Yes,PSB
2902,Yes,PDT
2902,Yes,PPS
2902,Yes,PCdoB
2902,Yes,PV
2902,Yes,PSOL
2902,Yes,PSC
2902,Yes,PRONA
2902,Yes,PRB
2902,Yes,PTC
2902,Yes,GOV.
3020_5,No,PT
3020_5,No,MDB
3020_5,No,PFL
3020_5,No,PSDB
3020_5,No,PP
3020_5,No,PTB
3020_5,No,PL
3020_5,No,PSB
3020_5,No,PDT
3020_5,No,PPS
3020_5,No,PCdoB
3020_5,No,PV
3020_5,No,PSOL
3020_5,No,PSC
3020_5,No,PRONA
3020_5,No,PTC
3020_5,No,GOV.
2807,No,PT
2807,Obstruction,MDB
2807,Obstruction,PFL
2807,Obstruction,PP
2807,Obstruction,PSDB
2807,No,PTB
2807,Obstruction,PPS
2807,No,PSB
2807,Obstruction,PDT
2807,No,PCdoB
2807,Obstruction,PV
2807,Obstruction,PRONA
2807,No,GOV.
2807,No,PL
2807,No,PSL
2809,No,PT
2809,Free,MDB
2809,Obstruction,PFL
2809,No,PP
2809,Obstruction,PSDB
2809,No,PTB
2809,Obstruction,PPS
2809,No,PSB
2809,Obstruction,PDT
2809,No,PCdoB
2809,Obstruction,PV
2809,Obstruction,PRONA
2809,No,GOV.
2809,No,PL
2809,No,PSL
2808,No,PT
2808,Free,MDB
2808,Obstruction,PFL
2808,No,PP
2808,Obstruction,PSDB
2808,No,PTB
2808,Obstruction,PPS
2808,No,PSB
2808,Obstruction,PDT
2808,No,PCdoB
2808,Obstruction,PV
2808,Obstruction,PRONA
2808,No,GOV.
2808,No,PL
2808,No,PSL
4439,Obstruction,PT
4439,Obstruction,MDB
4439,Obstruction,PSDB
4439,Obstruction,DEM
4439,Obstruction,PP
4439,Obstruction,PDT
4439,Obstruction,PSC
4439,Obstruction,PRB
4439,Obstruction,PSOL
4439,Yes,GOV.
4439,Obstruction,PSB
4439,Obstruction,PTB
4439,Obstruction,PCdoB
4439,Obstruction,PR
4439,Obstruction,Avante
4439,Obstruction,PRP
4439,Obstruction,PHS
4439,Obstruction,PTC
4439,Obstruction,PSL
4439,Obstruction,PV
4439,Obstruction,PPS
4454,Obstruction,PT
4454,Obstruction,MDB
4454,Obstruction,PSD
4454,Obstruction,PSDB
4454,Obstruction,PP
4454,Obstruction,DEM
4454,Obstruction,PDT
4454,Obstruction,PSC
4454,Obstruction,PRB
4454,Obstruction,PSOL
4454,Obstruction,PSB
4454,Obstruction,PTB
4454,Obstruction,PCdoB
4454,Obstruction,PR
4454,Obstruction,Avante
4454,Obstruction,PRP
4454,Obstruction,PHS
4454,Obstruction,PTC
4454,Obstruction,PSL
4454,Obstruction,PV
4454,Obstruction,PPS
4457,Obstruction,PT
4457,Obstruction,MDB
4457,Obstruction,PSD
4457,Obstruction,PSDB
4457,Obstruction,PP
4457,Obstruction,DEM
4457,Obstruction,PDT
4457,Obstruction,PSC
4457,Obstruction,PRB
4457,No,PSOL
4457,No,GOV.
4457,Obstruction,PSB
4457,Obstruction,PTB
4457,Obstruction,PCdoB
4457,Obstruction,PR
4457,Obstruction,Avante
4457,Obstruction,PRP
4457,Obstruction,PHS
4457,Obstruction,PTC
4457,Obstruction,PSL
4457,Obstruction,PV
4457,Obstruction,PPS
406_2,Yes,PFL
406_2,Yes,PSDB
406_2,Yes,MDB
406_2,Yes,PT
406_2,Yes,PPB
406_2,Yes,PTB
406_2,Yes,PDT
406_2,Yes,PPS
406_2,Yes,GOV.
406_2,Yes,PSB
406_2,Yes,PCdoB
406_2,Yes,PL
406_2,Yes,PST
406_2,Yes,PSL
375,Yes,PFL
375,Yes,PSDB
375,Yes,MDB
375,No,PT
375,Yes,PPB
375,Yes,PTB
375,No,PDT
375,No,PPS
375,Yes,GOV.
375,No,PSB
375,No,PCdoB
375,No,PL
375,No,PST
375,No,PSL
375,No,PMN
375,No,PSD
376,Yes,PFL
376,Yes,PSDB
376,Yes,MDB
376,No,PT
376,Yes,PPB
376,Yes,PTB
376,No,PDT
376,No,PPS
376,Yes,GOV.
376,No,PSB
376,No,PCdoB
376,No,PL
376,No,PST
376,No,PSL
376,No,PMN
376,No,PSD
380,Yes,PFL
380,Yes,PSDB
380,Yes,MDB
380,No,PT
380,Yes,PPB
380,Yes,PTB
380,Yes,PDT
380,No,PPS
380,Yes,GOV.
380,No,PSB
380,No,PCdoB
380,Yes,PL
380,Yes,PST
380,Yes,PSL
380,Yes,PMN
380,Yes,PSD
380_2,Yes,PFL
380_2,Yes,PSDB
380_2,Yes,MDB
380_2,No,PT
380_2,Yes,PPB
380_2,Yes,PTB
380_2,Yes,PDT
380_2,Yes,PPS
380_2,Yes,PV
380_2,Yes,GOV.
380_2,No,PSB
380_2,No,PCdoB
380_2,Yes,PL
380_2,Yes,PST
380_2,Yes,PSL
380_2,Yes,PMN
380_2,Yes,PSD
380_3,Yes,PFL
380_3,Yes,PSDB
380_3,Yes,MDB
380_3,No,PT
380_3,Yes,PPB
380_3,Yes,PTB
380_3,Yes,PDT
380_3,No,PPS
380_3,Yes,PV
380_3,Yes,GOV.
380_3,No,PSB
380_3,No,PCdoB
380_3,No,PL
380_3,No,PST
380_3,No,PSL
380_3,No,PMN
380_3,No,PSD
16260,Yes,MDB
16260,Obstruction,PT
16260,No,PSDB
16260,Yes,PR
16260,Free,PSD
16260,Free,PSB
16260,Yes,DEM
16260,Yes,PRB
16260,Yes,PDT
16260,Yes,Solidaried
16260,Obstruction,PCdoB
16260,Yes,PPS
16260,Obstruction,PSOL
16260,Yes,PV
16260,Free,REDE
16260,Yes,Patriota
16260,No,PMB
16260,Yes,GOV.
16260,Yes,PP
16260,Yes,Podemos
16260,Yes,Avante
16260,Yes,PTB
16260,Yes,PROS
16260,Yes,PSL
16260_2,No,MDB
16260_2,Obstruction,PT
16260_2,No,PSDB
16260_2,No,PR
16260_2,No,PSD
16260_2,No,PSB
16260_2,No,DEM
16260_2,No,PRB
16260_2,Obstruction,PDT
16260_2,No,Solidaried
16260_2,Obstruction,PCdoB
16260_2,No,PSC
16260_2,No,PPS
16260_2,Obstruction,PSOL
16260_2,No,PV
16260_2,Obstruction,REDE
16260_2,No,Patriota
16260_2,Obstruction,PMB
16260_2,No,GOV.
16260_2,No,PP
16260_2,No,Podemos
16260_2,No,Avante
16260_2,No,PTB
16260_2,No,PROS
16260_2,No,PSL
16259,No,MDB
16259,Obstruction,PT
16259,No,PSDB
16259,No,PR
16259,No,PSD
16259,No,PSB
16259,No,DEM
16259,No,PRB
16259,Obstruction,PDT
16259,No,Solidaried
16259,Obstruction,PCdoB
16259,No,PSC
16259,No,PPS
16259,No,PHS
16259,Obstruction,PSOL
16259,No,PV
16259,Obstruction,REDE
16259,No,Patriota
16259,Obstruction,PMB
16259,No,GOV.
16259,No,PP
16259,No,Podemos
16259,No,Avante
16259,No,PTB
16259,No,PROS
16259,No,PSL
16259_2,No,MDB
16259_2,Obstruction,PT
16259_2,No,PSDB
16259_2,No,PR
16259_2,No,PSB
16259_2,No,DEM
16259_2,No,PRB
16259_2,Obstruction,PDT
16259_2,No,Solidaried
16259_2,Obstruction,PCdoB
16259_2,No,PPS
16259_2,Obstruction,PSOL
16259_2,No,PV
16259_2,Obstruction,REDE
16259_2,Obstruction,PMB
16259_2,No,PP
16259_2,No,Podemos
16259_2,No,Avante
16259_2,No,PTB
16259_2,No,PROS
16259_2,No,PSL
4790_2,Yes,PT
4790_2,Yes,MDB
4790_2,Yes,PSD
4790_2,Yes,PSDB
4790_2,Yes,PP
4790_2,Yes,PSB
4790_2,Yes,DEM
4790_2,Yes,PDT
4790_2,Obstruction,PTB
4790_2,Yes,PSC
4790_2,Yes,PCdoB
4790_2,Yes,PRB
4790_2,Yes,PSOL
4790_2,Yes,Patriota
4790_2,Yes,PMN
4790_2,Yes,GOV.
4790_2,Yes,PR
4790_2,Yes,Avante
4790_2,Yes,PRP
4790_2,Yes,PHS
4790_2,Yes,PTC
4790_2,Yes,PSL
4790_2,Yes,PRTB
4790_2,Yes,PV
4790_2,Yes,PPS
3782,Yes,PT
3782,Yes,PSDB
3782,Yes,DEM
3782,Yes,PR
3782,Yes,PP
3782,Yes,PDT
3782,Yes,PTB
3782,Yes,PV
3782,Yes,PPS
3782,Yes,PSC
3782,Yes,PSOL
3782,Yes,GOV.
3782,Yes,MDB
3782,Yes,PTC
3782,Yes,PSD
3782,Yes,PCdoB
3782,Yes,PMN
3782,Yes,PRB
4555_2,No,PT
4555_2,No,MDB
4555_2,Obstruction,PSDB
4555_2,No,PSD
4555_2,No,PP
4555_2,Obstruction,DEM
4555_2,No,PDT
4555_2,No,PSC
4555_2,No,PRB
4555_2,No,PSOL
4555_2,No,PSB
4555_2,No,PTB
4555_2,No,PCdoB
4555_2,Obstruction,PR
4555_2,Obstruction,Avante
4555_2,Obstruction,PRP
4555_2,Obstruction,PHS
4555_2,Obstruction,PTC
4555_2,Obstruction,PSL
4555_2,Obstruction,PRTB
4555_2,No,PV
4555_2,No,PPS
3515,No,PT
3515,Obstruction,PSDB
3515,Obstruction,DEM
3515,No,PR
3515,No,PP
3515,No,PTB
3515,Obstruction,PPS
3515,No,PV
3515,No,PSC
3515,No,PSOL
3515,No,MDB
3515,No,PTC
3515,No,PSB
3515,No,PDT
3515,No,PCdoB
3515,No,PMN
3515,No,PRB
4790_3,Yes,PT
4790_3,Yes,MDB
4790_3,Yes,PSD
4790_3,Yes,PSDB
4790_3,Yes,PP
4790_3,Yes,PSB
4790_3,Yes,DEM
4790_3,Yes,PDT
4790_3,Yes,PTB
4790_3,Yes,PSC
4790_3,Yes,PCdoB
4790_3,Yes,PRB
4790_3,Yes,PSOL
4790_3,Yes,Patriota
4790_3,Yes,PMN
4790_3,Yes,GOV.
4790_3,Yes,PR
4790_3,Yes,Avante
4790_3,Yes,PRP
4790_3,Yes,PHS
4790_3,Yes,PTC
4790_3,Yes,PSL
4790_3,Yes,PRTB
4790_3,Yes,PV
4790_3,Yes,PPS
791_2,Yes,PT
791_2,Yes,PFL
791_2,Yes,MDB
791_2,Yes,PSDB
791_2,Yes,PTB
791_2,Yes,PP
791_2,Yes,PL
791_2,Yes,PSB
791_2,Yes,PPS
791_2,Yes,PDT
791_2,Yes,PCdoB
791_2,Yes,PRONA
791_2,Yes,PV
791_2,Yes,GOV.
527,Yes,PSDB
527,Yes,PFL
527,Yes,PT
527,Obstruction,PPB
527,Yes,PTB
527,Yes,PDT
527,Yes,PPS
527,Yes,PST
527,Yes,PV
527,Yes,MDB
527,Yes,Podemos
527,Yes,PSB
527,Yes,PCdoB
527,Obstruction,PL
527,Obstruction,PSL
528_4,Yes,PSDB
528_4,Yes,PFL
528_4,Yes,PT
528_4,Obstruction,PPB
528_4,Yes,PTB
528_4,Yes,PDT
528_4,Yes,PPS
528_4,Yes,PST
528_4,Yes,PV
528_4,Yes,GOV.
528_4,Yes,MDB
528_4,Yes,Podemos
528_4,Yes,PSB
528_4,Yes,PCdoB
528_4,No,PL
528_4,No,PSL
528_5,No,PSDB
528_5,No,PFL
528_5,No,PT
528_5,Yes,PPB
528_5,Yes,PTB
528_5,No,PDT
528_5,No,PPS
528_5,No,PST
528_5,No,PV
528_5,No,GOV.
528_5,Free,MDB
528_5,Free,Podemos
528_5,No,PSB
528_5,No,PCdoB
528_5,Yes,PL
528_5,Yes,PSL
16515,Obstruction,PT
16515,No,MDB
16515,No,PSDB
16515,No,DEM
16515,No,PR
16515,No,PSD
16515,Obstruction,PSB
16515,Yes,PRB
16515,Obstruction,PDT
16515,Obstruction,PCdoB
16515,No,Solidaried
16515,No,PPS
16515,No,PSC
16515,Obstruction,PSOL
16515,No,PV
16515,Obstruction,REDE
16515,No,GOV.
16515,No,PP
16515,No,Podemos
16515,No,Avante
16515,No,Patriota
16515,Yes,PTB
16515,Yes,PROS
16515_2,Obstruction,PT
16515_2,No,MDB
16515_2,No,PSDB
16515_2,No,DEM
16515_2,No,PR
16515_2,No,PSD
16515_2,Obstruction,PSB
16515_2,No,PRB
16515_2,Obstruction,PDT
16515_2,Obstruction,PCdoB
16515_2,No,Solidaried
16515_2,No,PSL
16515_2,No,PPS
16515_2,No,PSC
16515_2,Obstruction,PSOL
16515_2,No,PV
16515_2,Yes,REDE
16515_2,No,GOV.
16515_2,No,PP
16515_2,No,Podemos
16515_2,No,Avante
16515_2,No,Patriota
16515_2,No,PTB
16515_2,No,PROS
16533_2,Obstruction,PT
16533_2,Yes,MDB
16533_2,Yes,PSDB
16533_2,Yes,DEM
16533_2,Yes,PR
16533_2,Yes,PSD
16533_2,Obstruction,PSB
16533_2,Obstruction,PRB
16533_2,Obstruction,PDT
16533_2,Obstruction,PCdoB
16533_2,Yes,Solidaried
16533_2,Yes,PPS
16533_2,Yes,PSC
16533_2,Obstruction,PSOL
16533_2,Yes,PV
16533_2,Obstruction,REDE
16533_2,Yes,GOV.
16533_2,Yes,PP
16533_2,Yes,Podemos
16533_2,Yes,Avante
16533_2,Yes,Patriota
16533_2,Yes,PTB
16533_2,Yes,PROS
16515_3,Obstruction,PT
16515_3,Yes,MDB
16515_3,Yes,PSDB
16515_3,Yes,DEM
16515_3,Yes,PR
16515_3,Yes,PSD
16515_3,Obstruction,PSB
16515_3,Obstruction,PRB
16515_3,Obstruction,PDT
16515_3,Obstruction,PCdoB
16515_3,Yes,Solidaried
16515_3,Yes,PSL
16515_3,Yes,PPS
16515_3,Yes,PSC
16515_3,Obstruction,PSOL
16515_3,Yes,PHS
16515_3,Yes,PV
16515_3,Obstruction,REDE
16515_3,Yes,GOV.
16515_3,Yes,PP
16515_3,Yes,Podemos
16515_3,Yes,Avante
16515_3,Yes,Patriota
16515_3,Yes,PTB
16515_3,Yes,PROS
16515_4,Obstruction,PT
16515_4,No,MDB
16515_4,No,PSDB
16515_4,No,DEM
16515_4,No,PR
16515_4,No,PSD
16515_4,Obstruction,PSB
16515_4,Obstruction,PRB
16515_4,Obstruction,PDT
16515_4,Obstruction,PCdoB
16515_4,No,Solidaried
16515_4,No,PSL
16515_4,No,PPS
16515_4,No,PSC
16515_4,Obstruction,PSOL
16515_4,No,PV
16515_4,Obstruction,REDE
16515_4,No,GOV.
16515_4,No,PP
16515_4,No,Podemos
16515_4,No,Avante
16515_4,No,Patriota
16515_4,No,PTB
16515_4,No,PROS
16533_3,Obstruction,PT
16533_3,No,MDB
16533_3,No,PSDB
16533_3,No,DEM
16533_3,No,PR
16533_3,No,PSD
16533_3,Obstruction,PSB
16533_3,Obstruction,PRB
16533_3,Obstruction,PDT
16533_3,Obstruction,PCdoB
16533_3,No,Solidaried
16533_3,No,PSL
16533_3,No,PPS
16533_3,No,PSC
16533_3,Obstruction,PSOL
16533_3,No,PV
16533_3,Obstruction,REDE
16533_3,No,PPL
16533_3,No,GOV.
16533_3,No,PP
16533_3,No,Podemos
16533_3,No,Avante
16533_3,No,Patriota
16533_3,No,PTB
16533_3,No,PROS
718_2,Yes,PFL
718_2,Yes,PSDB
718_2,Yes,MDB
718_2,Yes,PT
718_2,Yes,PPB
718_2,Yes,PTB
718_2,Yes,PST
718_2,Yes,PDT
718_2,Yes,PPS
718_2,Yes,PL
718_2,Yes,PSL
718_2,Yes,PSB
718_2,Yes,PCdoB
5233_4,Yes,PT
5233_4,Yes,MDB
5233_4,Yes,PSD
5233_4,Yes,PSDB
5233_4,Yes,DEM
5233_4,Yes,PSB
5233_4,Yes,Solidaried
5233_4,Yes,PTB
5233_4,Yes,PDT
5233_4,Yes,PCdoB
5233_4,Yes,PSC
5233_4,Yes,PRB
5233_4,Yes,PV
5233_4,Yes,PPS
5233_4,Yes,PSOL
5233_4,Yes,PMN
5233_4,Yes,DC
5233_4,No,GOV.
5233_4,Yes,PP
5233_4,Yes,PROS
5233_4,Yes,PR
5233_4,Yes,Avante
5233_4,Yes,PRP
3471,No,PT
3471,Obstruction,PSDB
3471,Obstruction,DEM
3471,No,PR
3471,No,PP
3471,No,PTB
3471,No,PV
3471,Obstruction,PPS
3471,No,PSC
3471,No,PSOL
3471,No,GOV.
3471,No,MDB
3471,No,PTC
3471,No,PSB
3471,No,PDT
3471,No,PCdoB
3471,No,PMN
3471,No,PRB
1044,No,PT
1044,No,MDB
1044,Obstruction,PFL
1044,No,PP
1044,No,PTB
1044,Obstruction,PSDB
1044,No,PPS
1044,No,PSB
1044,No,PDT
1044,No,PSC
1044,No,PV
1044,Obstruction,PRONA
1044,No,GOV.
1044,No,PL
1044,No,PSL
1044_2,Yes,PT
1044_2,Yes,MDB
1044_2,Obstruction,PFL
1044_2,Yes,PP
1044_2,Yes,PTB
1044_2,Obstruction,PSDB
1044_2,Yes,PPS
1044_2,Yes,PSB
1044_2,No,PDT
1044_2,Yes,PCdoB
1044_2,Yes,PSC
1044_2,Yes,PV
1044_2,Obstruction,PRONA
1044_2,Yes,GOV.
1044_2,Yes,PL
1044_2,Yes,PSL
6074_2,Yes,PT
6074_2,Yes,PSDB
6074_2,Yes,PR
6074_2,Yes,PSD
6074_2,Yes,PSB
6074_2,Yes,DEM
6074_2,Yes,PRB
6074_2,Yes,PDT
6074_2,Yes,Solidaried
6074_2,Yes,PCdoB
6074_2,Yes,PPS
6074_2,Yes,PHS
6074_2,Yes,PROS
6074_2,Yes,PSOL
6074_2,Yes,PV
6074_2,Yes,REDE
6074_2,Yes,PMB
6074_2,Yes,GOV.
6074_2,Yes,PP
6074_2,Yes,PTB
6074_2,Yes,PSC
6074_2,Yes,MDB
6074_2,Yes,Patriota
6074_2,Yes,Podemos
6074_2,Yes,Avante
6074_2,Yes,PSL
6075,Yes,PT
6075,Free,PSDB
6075,Yes,PR
6075,Yes,PSD
6075,Yes,PSB
6075,Free,DEM
6075,Yes,PRB
6075,Yes,PDT
6075,Yes,Solidaried
6075,Yes,PCdoB
6075,No,PPS
6075,Free,PHS
6075,Free,PROS
6075,No,PSOL
6075,No,PV
6075,No,REDE
6075,Yes,PP
6075,Yes,PTB
6075,Yes,PSC
6075,Yes,MDB
6075,Yes,Patriota
6075,Yes,Podemos
6075,Yes,Avante
6075,Yes,PSL
6075_2,No,PT
6075_2,No,PSDB
6075_2,No,PR
6075_2,No,PSD
6075_2,No,PSB
6075_2,No,DEM
6075_2,No,PRB
6075_2,No,PDT
6075_2,No,Solidaried
6075_2,No,PCdoB
6075_2,No,PPS
6075_2,No,PHS
6075_2,No,PROS
6075_2,No,PSOL
6075_2,No,PV
6075_2,No,REDE
6075_2,No,PMB
6075_2,No,PRP
6075_2,No,GOV.
6075_2,No,PP
6075_2,No,PTB
6075_2,No,PSC
6075_2,No,MDB
6075_2,No,Patriota
6075_2,No,Podemos
6075_2,No,Avante
6075_2,No,PSL
6075_3,No,PT
6075_3,Yes,PSDB
6075_3,No,PR
6075_3,No,PSD
6075_3,Yes,PSB
6075_3,Yes,DEM
6075_3,Yes,PRB
6075_3,No,PDT
6075_3,No,Solidaried
6075_3,No,PCdoB
6075_3,Yes,PPS
6075_3,Yes,PHS
6075_3,No,PSOL
6075_3,No,PP
6075_3,No,PTB
6075_3,No,PSC
6075_3,No,MDB
6075_3,No,Patriota
6075_3,Free,Podemos
6075_3,Free,Avante
6075_3,Free,PSL
6075_4,No,PT
6075_4,Yes,PSDB
6075_4,No,PR
6075_4,No,PSB
6075_4,Yes,DEM
6075_4,No,PRB
6075_4,No,PDT
6075_4,No,Solidaried
6075_4,Yes,PPS
6075_4,Yes,PHS
6075_4,No,PP
6075_4,No,PTB
6075_4,No,PSC
6075_4,No,MDB
6075_4,No,Patriota
6075_5,Yes,PT
6075_5,No,PSDB
6075_5,Yes,PR
6075_5,Yes,PSD
6075_5,Yes,PSB
6075_5,Yes,DEM
6075_5,Free,PRB
6075_5,Yes,PDT
6075_5,Yes,Solidaried
6075_5,Yes,PCdoB
6075_5,No,PPS
6075_5,Free,REDE
6075_5,Yes,PP
6075_5,Yes,PTB
6075_5,Yes,PSC
6075_5,Yes,MDB
6075_5,Yes,Patriota
6075_5,Yes,Podemos
6075_5,Yes,Avante
6075_5,Yes,PSL
6075_6,No,PT
6075_6,No,PSDB
6075_6,No,PR
6075_6,No,PSD
6075_6,No,PSB
6075_6,No,DEM
6075_6,No,PRB
6075_6,No,PDT
6075_6,No,Solidaried
6075_6,No,PCdoB
6075_6,Yes,PPS
6075_6,No,PSOL
6075_6,No,PV
6075_6,No,PP
6075_6,No,PTB
6075_6,No,PSC
6075_6,No,MDB
6075_6,No,Patriota
6075_7,Yes,PT
6075_7,No,PSDB
6075_7,Yes,PR
6075_7,Free,PSD
6075_7,Yes,PSB
6075_7,Free,DEM
6075_7,Yes,PRB
6075_7,Yes,PDT
6075_7,Yes,Solidaried
6075_7,Yes,PCdoB
6075_7,No,PPS
6075_7,Yes,PSOL
6075_7,Yes,PP
6075_7,Yes,PTB
6075_7,Yes,PSC
6075_7,Yes,MDB
6075_7,Yes,Patriota
6075_7,Free,Podemos
6075_7,Free,Avante
6075_7,Free,PSL
6075_8,No,PT
6075_8,Yes,PSDB
6075_8,No,PR
6075_8,Yes,PSD
6075_8,No,PSB
6075_8,Yes,DEM
6075_8,No,PRB
6075_8,No,PDT
6075_8,No,Solidaried
6075_8,No,PCdoB
6075_8,Yes,PPS
6075_8,No,PP
6075_8,No,PTB
6075_8,No,PSC
6075_8,No,MDB
6075_8,No,Patriota
6075_9,No,PT
6075_9,No,PSDB
6075_9,No,PR
6075_9,Yes,PSB
6075_9,No,DEM
6075_9,No,PRB
6075_9,No,PDT
6075_9,No,Solidaried
6075_9,No,PCdoB
6075_9,Yes,PPS
6075_9,Yes,PHS
6075_9,No,PP
6075_9,No,PTB
6075_9,No,PSC
